ITUBU281;3.76;09/09/2020;
ITUBU288;4.38;09/09/2020;
ITUBU291;4.7;09/09/2020;
ITUBU311;6.86;09/09/2020;
ITUBV244;1.14;09/09/2020;
ITUBU208;0.03;09/09/2020;
ITUBU211;0.04;09/09/2020;
ITUBU213;0.04;09/09/2020;
ITUBU216;0.07;09/09/2020;
ITUBV211;0.29;09/09/2020;
ITUBV214;0.27;09/09/2020;
ITUBV216;0.31;09/09/2020;
ITUBV219;0.34;09/09/2020;
ITUBV221;0.4;09/09/2020;
ITUBV224;0.5;09/09/2020;
ITUBV226;0.48;09/09/2020;
ITUBV229;0.59;09/09/2020;
ITUBV231;0.63;09/09/2020;
ITUBV236;0.88;09/09/2020;
ITUBV239;1.0;09/09/2020;
ITUBV241;0.93;09/09/2020;
ITUBV246;1.17;09/09/2020;
ITUBV249;1.26;09/09/2020;
ITUBV256;1.63;09/09/2020;
ITUBV261;2.17;09/09/2020;
ITUBV266;2.49;09/09/2020;
ITUBV271;3.12;09/09/2020;
ITUBV316;7.2;09/09/2020;
ITUBV319;7.44;09/09/2020;
ITUBW219;0.75;09/09/2020;
ITUBW229;1.08;09/09/2020;
ITUBW216;0.6;09/09/2020;
ITUBW249;1.55;09/09/2020;
ITUBU220;2.89;09/09/2020;
ITUBO228;1.5;09/09/2020;
ITUBW194;0.13;09/09/2020;
ITUBW206;0.45;09/09/2020;
JBSSX245;2.99;09/09/2020;
JBSSU235;1.06;09/09/2020;
JBSSU215;0.13;09/09/2020;
JBSSU202;0.1;09/09/2020;
JBSSU227;0.79;09/09/2020;
JBSSU239;2.14;09/09/2020;
JBSSU199;0.08;09/09/2020;
JBSSU209;0.24;09/09/2020;
JBSSU214;0.37;09/09/2020;
JBSSM222;1.5;09/09/2020;
JBSSU219;0.66;09/09/2020;
JBSSV199;0.36;09/09/2020;
JBSSV209;0.6;09/09/2020;
JBSSV214;0.84;09/09/2020;
JBSSV219;1.04;09/09/2020;
JBSSV229;1.5;09/09/2020;
JBSSV239;2.2;09/09/2020;
JBSSX221;2.61;09/09/2020;
JBSSX362;13.5;09/09/2020;
JHSFX700;0.66;09/09/2020;
JHSFX732;0.8;09/09/2020;
KLBNU235;0.22;09/09/2020;
KLBNU260;1.69;09/09/2020;
KLBNV250;1.32;09/09/2020;
KLBNV260;1.94;09/09/2020;
LAMEU297;0.69;09/09/2020;
LAMEU302;0.68;09/09/2020;
LAMEU307;0.88;09/09/2020;
LAMEU327;2.29;09/09/2020;
LAMEU337;3.1;09/09/2020;
LAMEV300;1.36;09/09/2020;
LAMEV309;1.74;09/09/2020;
LAMEV320;2.49;09/09/2020;
LAMEV289;1.17;09/09/2020;
LINXV335;1.01;09/09/2020;
LRENV450;1.51;09/09/2020;
LRENV435;1.05;09/09/2020;
LRENV437;1.13;09/09/2020;
LRENU336;0.01;09/09/2020;
LRENU409;0.1;09/09/2020;
LRENU419;0.19;09/09/2020;
LRENU429;0.2;09/09/2020;
LRENU439;0.29;09/09/2020;
LRENU449;0.68;09/09/2020;
LRENU459;0.81;09/09/2020;
LRENU469;1.6;09/09/2020;
LRENV417;0.7;09/09/2020;
LRENV436;1.22;09/09/2020;
LRENU383;0.03;09/09/2020;
LRENW427;1.45;09/09/2020;
LRENV460;2.0;09/09/2020;
LRENV470;2.34;09/09/2020;
MGLUV535;0.09;09/09/2020;
MGLUU650;0.05;09/09/2020;
MGLUU750;0.25;09/09/2020;
MGLUU775;0.29;09/09/2020;
MGLUU790;0.51;09/09/2020;
MGLUU800;0.3;09/09/2020;
MGLUV745;0.6;09/09/2020;
MGLUV780;1.27;09/09/2020;
MGLUV800;2.02;09/09/2020;
MGLUV845;3.3;09/09/2020;
MGLUV880;4.07;09/09/2020;
MGLUV805;2.25;09/09/2020;
MGLUU950;6.8;09/09/2020;
MGLUV900;5.45;09/09/2020;
MGLUV105;15.0;09/09/2020;
MGLUW795;2.6;09/09/2020;
MGLUU820;0.7;09/09/2020;
MGLUU850;1.6;09/09/2020;
MGLUU880;2.1;09/09/2020;
MGLUU910;3.2;09/09/2020;
MRFGV150;0.41;09/09/2020;
MRFGU130;0.05;09/09/2020;
MRFGU135;0.03;09/09/2020;
MRFGU150;0.12;09/09/2020;
MRFGU155;0.21;09/09/2020;
MRFGU160;0.36;09/09/2020;
MRFGU165;0.58;09/09/2020;
MRFGU170;0.95;09/09/2020;
MRFGU175;1.3;09/09/2020;
MRFGU180;1.75;09/09/2020;
MRFGU185;2.28;09/09/2020;
MRFGV155;0.65;09/09/2020;
MRFGV160;0.81;09/09/2020;
MRFGV165;1.08;09/09/2020;
MRFGV170;1.31;09/09/2020;
MRVEU160;0.06;09/09/2020;
MRVEU180;0.4;09/09/2020;
MRVEU190;0.94;09/09/2020;
MRVEU195;1.5;09/09/2020;
MRVEV172;0.66;09/09/2020;
MRVEV182;0.97;09/09/2020;
MULTU210;0.14;09/09/2020;
MULTU220;0.4;09/09/2020;
MULTU230;0.66;09/09/2020;
MULTU240;1.4;09/09/2020;
MULTV195;0.31;09/09/2020;
MULTV200;0.49;09/09/2020;
MULTV210;0.59;09/09/2020;
NEOEV170;0.2;09/09/2020;
NEOEV185;0.5;09/09/2020;
NTCOV435;0.36;09/09/2020;
NTCOU470;0.37;09/09/2020;
PCARU635;1.38;09/09/2020;
PCARU724;10.0;09/09/2020;
PCARV614;1.97;09/09/2020;
PCARV724;10.25;09/09/2020;
PETRV225;0.94;09/09/2020;
PETRV22 ;0.77;09/09/2020;
PETRV209;0.48;09/09/2020;
PETRV20 ;0.26;09/09/2020;
PETRU10 ;0.01;09/09/2020;
PETRU300;6.0;09/09/2020;
PETRV180;0.08;09/09/2020;
PETRV80 ;0.15;09/09/2020;
PETRX250;2.19;09/09/2020;
PETRX280;4.35;09/09/2020;
PETRX260;3.21;09/09/2020;
PETRV203;0.45;09/09/2020;
PETRV213;0.43;09/09/2020;
PETRV253;2.32;09/09/2020;
PETRV263;3.09;09/09/2020;
PETRV273;4.07;09/09/2020;
PETRV283;4.94;09/09/2020;
PETRV303;6.85;09/09/2020;
PETRX266;3.53;09/09/2020;
PETRW275;4.26;09/09/2020;
PETRW305;7.08;09/09/2020;
PETRW297;6.23;09/09/2020;
PETRU263;2.95;09/09/2020;
PETRU283;4.99;09/09/2020;
PETRU304;6.98;09/09/2020;
PETRU313;8.0;09/09/2020;
PETRU273;4.03;09/09/2020;
PETRV294;5.97;09/09/2020;
PETRU221;0.36;09/09/2020;
PETRU245;1.62;09/09/2020;
PETRU293;6.16;09/09/2020;
PETRU243;1.4;09/09/2020;
PETRU923;9.08;09/09/2020;
PETRU236;0.91;09/09/2020;
PETRU278;4.74;09/09/2020;
PETRU274;4.1;09/09/2020;
PETRV248;2.08;09/09/2020;
PETRV276;4.49;09/09/2020;
PETRV238;1.69;09/09/2020;
PETRV265;3.62;09/09/2020;
PETRV313;7.95;09/09/2020;
PETRV235;1.39;09/09/2020;
PETRV266;3.38;09/09/2020;
PETRP300;8.06;09/09/2020;
PETRV234;1.26;09/09/2020;
PETRV331;7.22;09/09/2020;
PETRV249;1.77;09/09/2020;
PETRU256;2.84;09/09/2020;
PETRU301;7.25;09/09/2020;
PETRU368;13.92;09/09/2020;
PETRX300;8.05;09/09/2020;
PETRN300;8.16;09/09/2020;
PETRU745;1.9;09/09/2020;
PETRM25 ;3.4;09/09/2020;
PETRM27 ;5.0;09/09/2020;
PETRM240;2.67;09/09/2020;
PETRX256;4.9;09/09/2020;
PETRU250;2.5;09/09/2020;
PETRU277;5.13;09/09/2020;
PETRU280;5.68;09/09/2020;
PETRM200;0.97;09/09/2020;
PETRV200;0.36;09/09/2020;
PETRU247;2.24;09/09/2020;
PETRU290;6.41;09/09/2020;
PETRU260;3.48;09/09/2020;
PETRU235;1.2;09/09/2020;
PETRU185;0.04;09/09/2020;
PETRV19 ;0.22;09/09/2020;
PETRV15 ;0.05;09/09/2020;
PETRV45 ;0.07;09/09/2020;
PETRV16 ;0.08;09/09/2020;
PETRV17 ;0.09;09/09/2020;
PETRV47 ;0.1;09/09/2020;
PETRV18 ;0.14;09/09/2020;
PETRX106;0.05;09/09/2020;
PETRW182;0.3;09/09/2020;
PETRW192;0.4;09/09/2020;
PETRW202;0.61;09/09/2020;
PETRW212;0.91;09/09/2020;
PETRW222;1.28;09/09/2020;
PETRW102;0.04;09/09/2020;
PETRW813;0.06;09/09/2020;
PETRW152;0.1;09/09/2020;
PETRV100;0.01;09/09/2020;
PETRV120;0.02;09/09/2020;
PETRV130;0.03;09/09/2020;
PETRV140;0.04;09/09/2020;
PETRV9  ;0.01;09/09/2020;
PETRU145;0.01;09/09/2020;
PETRU155;0.01;09/09/2020;
PETRU165;0.02;09/09/2020;
PETRU175;0.02;09/09/2020;
PETRU195;0.07;09/09/2020;
PETRU205;0.14;09/09/2020;
PETRV41 ;0.02;09/09/2020;
PETRV42 ;0.03;09/09/2020;
PETRV43 ;0.04;09/09/2020;
PETRV145;0.05;09/09/2020;
PETRP2  ;2.85;09/09/2020;
PETRU157;0.01;09/09/2020;
PETRU170;0.02;09/09/2020;
PETRU192;0.06;09/09/2020;
PETRX133;0.1;09/09/2020;
PETRV648;0.01;09/09/2020;
PETRW43 ;0.07;09/09/2020;
PETRW86 ;0.03;09/09/2020;
PETRW96 ;0.02;09/09/2020;
PETRW665;0.02;09/09/2020;
PETRX756;0.02;09/09/2020;
PETRU190;0.05;09/09/2020;
PETRW207;0.8;09/09/2020;
PETRX153;0.22;09/09/2020;
PETRW199;0.57;09/09/2020;
PETRU177;0.03;09/09/2020;
PETRU187;0.05;09/09/2020;
PETRU200;0.1;09/09/2020;
PETRP237;3.08;09/09/2020;
PETRP19 ;1.19;09/09/2020;
PETRV167;0.09;09/09/2020;
PETRV152;0.06;09/09/2020;
PETRV210;0.68;09/09/2020;
PETRP195;1.27;09/09/2020;
PETRU210;0.23;09/09/2020;
PETRP200;1.48;09/09/2020;
PETRR189;2.3;09/09/2020;
PETRU19 ;0.08;09/09/2020;
PETRU220;0.51;09/09/2020;
PETRP220;2.21;09/09/2020;
PETRV220;0.98;09/09/2020;
PETRU225;0.69;09/09/2020;
PETRV164;0.19;09/09/2020;
PETRV206;0.47;09/09/2020;
PETRP230;2.68;09/09/2020;
PETRU166;0.03;09/09/2020;
PETRU151;0.04;09/09/2020;
PETRU201;0.15;09/09/2020;
PETRU183;0.16;09/09/2020;
PETRU198;0.22;09/09/2020;
PETRU216;0.42;09/09/2020;
PETRU188;0.56;09/09/2020;
PETRU206;0.85;09/09/2020;
PETRU226;0.9;09/09/2020;
PETRU211;1.74;09/09/2020;
PETRU239;3.11;09/09/2020;
PETRM222;1.5;09/09/2020;
PETRV211;1.09;09/09/2020;
PETRV224;1.54;09/09/2020;
PETRU114;0.02;09/09/2020;
PETRS24 ;4.8;09/09/2020;
PETRW284;5.7;09/09/2020;
PETRW209;0.86;09/09/2020;
PETRW189;0.39;09/09/2020;
PETRW232;1.75;09/09/2020;
PETRV215;0.72;09/09/2020;
PETRW224;1.48;09/09/2020;
PETRU254;4.47;09/09/2020;
PETRV176;0.13;09/09/2020;
PETRV149;0.15;09/09/2020;
PETRV156;0.22;09/09/2020;
PETRV163;0.31;09/09/2020;
PETRV171;0.35;09/09/2020;
PETRV193;0.61;09/09/2020;
PETRV216;0.82;09/09/2020;
PETRV204;1.01;09/09/2020;
PETRV239;1.89;09/09/2020;
PETRV241;2.54;09/09/2020;
PETRV251;2.98;09/09/2020;
PETRV256;3.7;09/09/2020;
PETRV258;4.1;09/09/2020;
PETRU282;5.74;09/09/2020;
PETRS923;3.1;09/09/2020;
PETRP250;3.83;09/09/2020;
PETRV226;2.7;09/09/2020;
PETRV246;4.79;09/09/2020;
PETRV274;5.11;09/09/2020;
PETRV279;5.43;09/09/2020;
PETRT230;4.45;09/09/2020;
PETRV289;6.39;09/09/2020;
PETRW226;1.56;09/09/2020;
PETRS200;1.84;09/09/2020;
PETRS240;3.73;09/09/2020;
PETRS250;4.43;09/09/2020;
PETRS185;1.33;09/09/2020;
PETRU84 ;0.01;09/09/2020;
PETRU80 ;0.02;09/09/2020;
PETRU97 ;0.02;09/09/2020;
PETRV116;0.02;09/09/2020;
PETRU30 ;8.56;09/09/2020;
PETRW169;0.35;09/09/2020;
PETRW186;0.37;09/09/2020;
PETRW184;0.55;09/09/2020;
PETRW191;0.73;09/09/2020;
PETRW204;1.0;09/09/2020;
PETRW208;1.08;09/09/2020;
PETRW214;1.22;09/09/2020;
PETRW223;1.63;09/09/2020;
PETRW259;3.65;09/09/2020;
PETRW294;7.29;09/09/2020;
PETRM219;2.5;09/09/2020;
PETRM266;4.5;09/09/2020;
QUALU260;0.01;09/09/2020;
QUALU270;0.04;09/09/2020;
QUALU280;0.07;09/09/2020;
QUALU290;0.08;09/09/2020;
QUALU300;0.07;09/09/2020;
QUALU320;0.33;09/09/2020;
QUALV310;0.69;09/09/2020;
QUALV320;1.1;09/09/2020;
QUALV340;1.95;09/09/2020;
QUALU335;0.66;09/09/2020;
QUALU340;1.07;09/09/2020;
QUALU350;1.38;09/09/2020;
RADLU850;0.01;09/09/2020;
RADLU105;0.4;09/09/2020;
RADLU102;0.23;09/09/2020;
RADLU111;1.4;09/09/2020;
RADLU115;3.1;09/09/2020;
RADLU117;4.0;09/09/2020;
RADLV100;0.61;09/09/2020;
RADLV102;0.99;09/09/2020;
RADLV108;1.81;09/09/2020;
RADLV110;2.68;09/09/2020;
RADLV112;4.12;09/09/2020;
RADLV114;4.12;09/09/2020;
RAILU22 ;0.55;09/09/2020;
RAILU207;0.15;09/09/2020;
RAILU210;0.25;09/09/2020;
RAILU215;0.41;09/09/2020;
RAILU230;1.26;09/09/2020;
RAILU250;2.81;09/09/2020;
RAILV180;0.16;09/09/2020;
RAILV200;0.45;09/09/2020;
RAILV210;0.58;09/09/2020;
RAILV220;0.93;09/09/2020;
RAILV230;1.68;09/09/2020;
RAILV250;3.18;09/09/2020;
RENTU472;0.1;09/09/2020;
RENTU416;0.02;09/09/2020;
RENTU409;0.01;09/09/2020;
RENTU488;0.5;09/09/2020;
RENTU506;0.45;09/09/2020;
RENTV489;0.86;09/09/2020;
RENTU516;0.6;09/09/2020;
RENTU530;0.81;09/09/2020;
RENTU540;1.18;09/09/2020;
RENTU550;1.24;09/09/2020;
RENTV540;2.42;09/09/2020;
RENTV626;8.77;09/09/2020;
SANBU280;0.2;09/09/2020;
SANBV310;1.85;09/09/2020;
SANBU245;0.03;09/09/2020;
SANBO297;2.0;09/09/2020;
SBSPX467;2.5;09/09/2020;
SBSPU490;1.19;09/09/2020;
SBSPU500;1.54;09/09/2020;
SBSPU540;4.16;09/09/2020;
SBSPU550;5.32;09/09/2020;
SBSPU560;5.9;09/09/2020;
SBSPU450;0.25;09/09/2020;
SBSPV520;3.91;09/09/2020;
SBSPV490;2.43;09/09/2020;
SBSPV450;0.95;09/09/2020;
SBSPV460;1.32;09/09/2020;
SBSPV480;2.0;09/09/2020;
SBSPV500;2.76;09/09/2020;
SBSPU470;0.5;09/09/2020;
SBSPN495;4.0;09/09/2020;
SMALW120;9.56;09/09/2020;
SMLSU170;0.9;09/09/2020;
SMLSV165;1.2;09/09/2020;
SULAM460;4.47;09/09/2020;
SULAV410;1.02;09/09/2020;
SULAV430;1.6;09/09/2020;
SUZBU44 ;0.42;09/09/2020;
SUZBU49 ;2.25;09/09/2020;
SUZBU415;0.2;09/09/2020;
SUZBU465;1.25;09/09/2020;
SUZBU350;0.03;09/09/2020;
SUZBU390;0.07;09/09/2020;
SUZBU455;0.72;09/09/2020;
SUZBU420;0.23;09/09/2020;
SUZBV415;0.85;09/09/2020;
SUZBV420;0.86;09/09/2020;
SUZBV430;1.12;09/09/2020;
SUZBV450;1.64;09/09/2020;
SUZBV470;2.57;09/09/2020;
SUZBV480;2.9;09/09/2020;
SUZBV490;3.8;09/09/2020;
SUZBU425;0.24;09/09/2020;
SUZBU435;0.35;09/09/2020;
SUZBU445;0.53;09/09/2020;
SUZBU450;0.64;09/09/2020;
SUZBU460;0.92;09/09/2020;
SUZBU470;1.37;09/09/2020;
SUZBU480;2.12;09/09/2020;
SUZBU495;3.1;09/09/2020;
SUZBU500;3.65;09/09/2020;
SUZBU505;3.6;09/09/2020;
SUZBU510;4.1;09/09/2020;
SUZBU520;4.59;09/09/2020;
SUZBV500;4.5;09/09/2020;
SUZBW470;3.37;09/09/2020;
SUZBV510;4.8;09/09/2020;
TAEEU276;0.02;09/09/2020;
TAEEU286;0.06;09/09/2020;
TAEEU296;0.17;09/09/2020;
TAEEU306;0.64;09/09/2020;
TAEEV275;0.09;09/09/2020;
TAEEV285;0.18;09/09/2020;
TAEEV305;0.77;09/09/2020;
TIMPU140;0.1;09/09/2020;
TIMPU145;0.1;09/09/2020;
TIMPU150;0.22;09/09/2020;
TIMPV140;0.2;09/09/2020;
TIMPV145;0.4;09/09/2020;
TIMPM147;0.97;09/09/2020;
UGPAV210;0.77;09/09/2020;
UGPAU187;0.1;09/09/2020;
UGPAV177;0.12;09/09/2020;
UGPAV192;0.26;09/09/2020;
UGPAV197;0.44;09/09/2020;
UGPAV217;1.12;09/09/2020;
USIMU105;0.15;09/09/2020;
USIMU886;0.02;09/09/2020;
USIMU716;0.01;09/09/2020;
USIMU816;0.01;09/09/2020;
USIMU836;0.01;09/09/2020;
USIMU856;0.02;09/09/2020;
USIMU876;0.03;09/09/2020;
USIMU926;0.01;09/09/2020;
USIMU956;0.05;09/09/2020;
USIMV676;0.02;09/09/2020;
USIMV836;0.05;09/09/2020;
USIMV926;0.1;09/09/2020;
USIMV936;0.15;09/09/2020;
USIMV946;0.16;09/09/2020;
USIMV956;0.18;09/09/2020;
USIMV100;0.26;09/09/2020;
USIMV103;0.35;09/09/2020;
USIMU900;0.03;09/09/2020;
USIMU966;0.03;09/09/2020;
USIMU976;0.09;09/09/2020;
USIMU986;0.08;09/09/2020;
USIMU996;0.09;09/09/2020;
USIMU102;0.11;09/09/2020;
USIMV976;0.24;09/09/2020;
USIMV996;0.26;09/09/2020;
USIMV920;0.21;09/09/2020;
USIMU920;0.05;09/09/2020;
USIMW103;0.61;09/09/2020;
USIMU800;1.1;09/09/2020;
USIMV105;0.45;09/09/2020;
USIMU10 ;0.38;09/09/2020;
USIMU108;0.32;09/09/2020;
USIMU110;0.45;09/09/2020;
USIMV108;0.56;09/09/2020;
USIMV110;0.68;09/09/2020;
USIMU115;0.54;09/09/2020;
VALEV600;2.36;09/09/2020;
VALEU655;4.52;09/09/2020;
VALEU402;0.01;09/09/2020;
VALEU400;0.01;09/09/2020;
VALEU550;0.23;09/09/2020;
VALEU47 ;0.05;09/09/2020;
VALEU555;0.45;09/09/2020;
VALEU443;0.02;09/09/2020;
VALEU50 ;0.06;09/09/2020;
VALEU595;0.97;09/09/2020;
VALEV566;1.26;09/09/2020;
VALEW556;2.0;09/09/2020;
VALEV555;1.07;09/09/2020;
VALEV445;0.15;09/09/2020;
VALEV495;0.36;09/09/2020;
VALEV500;0.36;09/09/2020;
VALEV590;2.05;09/09/2020;
VALEV460;0.18;09/09/2020;
VALEV470;0.2;09/09/2020;
VALEV510;0.43;09/09/2020;
VALEV420;0.11;09/09/2020;
VALEV520;0.51;09/09/2020;
VALEV530;0.67;09/09/2020;
VALEX112;0.01;09/09/2020;
VALEV540;0.82;09/09/2020;
VALEV568;1.7;09/09/2020;
VALEM450;0.99;09/09/2020;
VALEM44 ;0.86;09/09/2020;
VALEU453;0.03;09/09/2020;
VALEU503;0.08;09/09/2020;
VALEV388;0.08;09/09/2020;
VALEU238;0.02;09/09/2020;
VALEU485;0.05;09/09/2020;
VALEU523;0.17;09/09/2020;
VALEU450;0.04;09/09/2020;
VALEU420;0.01;09/09/2020;
VALEU470;0.04;09/09/2020;
VALEV30 ;0.02;09/09/2020;
VALEV33 ;0.04;09/09/2020;
VALEV37 ;0.06;09/09/2020;
VALEV288;0.03;09/09/2020;
VALEU403;0.01;09/09/2020;
VALEV133;0.01;09/09/2020;
VALEW1  ;0.07;09/09/2020;
VALEW4  ;0.1;09/09/2020;
VALEU513;0.11;09/09/2020;
VALEV493;0.42;09/09/2020;
VALEU588;1.2;09/09/2020;
VALEU435;0.02;09/09/2020;
VALEV42 ;0.12;09/09/2020;
VALEQ45 ;4.09;09/09/2020;
VALEU478;0.05;09/09/2020;
VALEU483;0.05;09/09/2020;
VALEV598;3.0;09/09/2020;
VALEV608;3.5;09/09/2020;
VALEV618;3.92;09/09/2020;
VALEV628;4.4;09/09/2020;
VALEV638;5.4;09/09/2020;
VALEV648;6.22;09/09/2020;
VALEV658;6.9;09/09/2020;
VALEU598;1.88;09/09/2020;
VALEU608;2.1;09/09/2020;
VALEU618;2.7;09/09/2020;
VALEU628;3.38;09/09/2020;
VALEU638;4.0;09/09/2020;
VALEU668;6.82;09/09/2020;
VALEU688;9.0;09/09/2020;
VALEU758;15.7;09/09/2020;
VALEW518;1.28;09/09/2020;
VALEM540;2.99;09/09/2020;
VALEP540;4.2;09/09/2020;
VALEX563;3.0;09/09/2020;
VALEU498;0.08;09/09/2020;
VALEU448;0.02;09/09/2020;
VALEV440;0.16;09/09/2020;
VALEV558;1.38;09/09/2020;
VALEV538;0.95;09/09/2020;
VALEU439;0.02;09/09/2020;
VALEU508;0.12;09/09/2020;
VALEU518;0.12;09/09/2020;
VALEU528;0.15;09/09/2020;
VALEU533;0.18;09/09/2020;
VALEU548;0.37;09/09/2020;
VALEU553;0.49;09/09/2020;
VALEU558;0.48;09/09/2020;
VALEU563;0.6;09/09/2020;
VALEU568;0.7;09/09/2020;
VALEU573;0.78;09/09/2020;
VALEU578;0.9;09/09/2020;
VALEU593;1.39;09/09/2020;
VALEU603;1.95;09/09/2020;
VALEU613;2.39;09/09/2020;
VALEU623;3.08;09/09/2020;
VALEU633;4.08;09/09/2020;
VALEU648;5.48;09/09/2020;
VALEU653;5.88;09/09/2020;
VALEV503;0.47;09/09/2020;
VALEV548;1.17;09/09/2020;
VALEV603;3.19;09/09/2020;
VALEV593;2.62;09/09/2020;
VALEM580;4.4;09/09/2020;
VALEX603;4.64;09/09/2020;
VALEV563;1.55;09/09/2020;
VALEV443;0.16;09/09/2020;
VALEV45 ;0.18;09/09/2020;
VALEV453;0.21;09/09/2020;
VALEV465;0.24;09/09/2020;
VALEV468;0.25;09/09/2020;
VALEV478;0.3;09/09/2020;
VALEV480;0.33;09/09/2020;
VALEV523;0.71;09/09/2020;
VALEV533;0.94;09/09/2020;
VALEV583;2.3;09/09/2020;
VALEV633;4.78;09/09/2020;
VALEV643;5.39;09/09/2020;
VALEW558;2.0;09/09/2020;
VALEW573;2.9;09/09/2020;
VALEM620;6.35;09/09/2020;
VALES540;5.11;09/09/2020;
VALEX743;14.0;09/09/2020;
VIVTU480;0.25;09/09/2020;
VIVTU485;0.34;09/09/2020;
VIVTU490;0.41;09/09/2020;
VIVTU500;0.73;09/09/2020;
VIVTU510;1.3;09/09/2020;
VIVTU520;1.95;09/09/2020;
VIVTV471;0.65;09/09/2020;
VIVTV476;1.0;09/09/2020;
VIVTV496;1.37;09/09/2020;
VVARV102;0.04;09/09/2020;
VVARU147;0.04;09/09/2020;
VVARU18 ;0.54;09/09/2020;
VVARW760;0.05;09/09/2020;
VVARW107;0.09;09/09/2020;
VVARU135;0.03;09/09/2020;
VVARU115;0.03;09/09/2020;
VVARU122;0.01;09/09/2020;
VVARV132;0.15;09/09/2020;
VVARV127;0.1;09/09/2020;
VVARU130;0.03;09/09/2020;
VVARU150;0.07;09/09/2020;
VVARU190;1.1;09/09/2020;
VVARX170;1.5;09/09/2020;
VVARV187;1.61;09/09/2020;
VVARU152;0.07;09/09/2020;
VVARU155;0.08;09/09/2020;
VVARU157;0.05;09/09/2020;
VVARU160;0.12;09/09/2020;
VVARU162;0.15;09/09/2020;
VVARU165;0.19;09/09/2020;
VVARU167;0.22;09/09/2020;
VVARU170;0.27;09/09/2020;
VVARU172;0.36;09/09/2020;
VVARU175;0.37;09/09/2020;
VVARU177;0.52;09/09/2020;
VVARU182;0.7;09/09/2020;
VVARU185;0.79;09/09/2020;
VVARU187;1.02;09/09/2020;
VVARU192;1.38;09/09/2020;
VVARU195;1.48;09/09/2020;
VVARU197;1.64;09/09/2020;
VVARU200;1.85;09/09/2020;
VVARV150;0.3;09/09/2020;
VVARV160;0.44;09/09/2020;
VVARV165;0.6;09/09/2020;
VVARV170;0.75;09/09/2020;
VVARV172;0.87;09/09/2020;
VVARV175;0.74;09/09/2020;
VVARV177;1.06;09/09/2020;
VVARV180;1.1;09/09/2020;
VVARV182;1.31;09/09/2020;
VVARV185;1.42;09/09/2020;
VVARV190;1.65;09/09/2020;
VVARV195;2.01;09/09/2020;
VVARV197;2.15;09/09/2020;
VVARV200;2.21;09/09/2020;
VVARU210;2.69;09/09/2020;
VVARU220;3.77;09/09/2020;
VVARU230;4.5;09/09/2020;
VVARU250;6.34;09/09/2020;
VVARU260;7.75;09/09/2020;
VVARW167;1.07;09/09/2020;
VVARV220;3.9;09/09/2020;
VVARW210;3.5;09/09/2020;
VVARU140;0.04;09/09/2020;
VVARU205;2.2;09/09/2020;
VVARU215;3.2;09/09/2020;
VVARW147;0.48;09/09/2020;
VVARV205;2.69;09/09/2020;
VVARV210;3.2;09/09/2020;
WEGEU570;0.4;09/09/2020;
WEGEU606;0.68;09/09/2020;
WEGEU626;1.01;09/09/2020;
WEGEU636;1.34;09/09/2020;
WEGEU646;1.82;09/09/2020;
WEGEU656;2.35;09/09/2020;
WEGEU666;3.2;09/09/2020;
WEGEU686;4.75;09/09/2020;
WEGEV611;1.89;09/09/2020;
WEGEV621;2.26;09/09/2020;
WEGEV631;2.75;09/09/2020;
WEGEV641;3.17;09/09/2020;
WEGEV661;2.7;09/09/2020;
YDUQU330;4.9;09/09/2020;
YDUQU340;6.1;09/09/2020;
YDUQU260;0.35;09/09/2020;
YDUQU270;0.61;09/09/2020;
YDUQU275;0.8;09/09/2020;
YDUQU280;1.05;09/09/2020;
YDUQU285;0.99;09/09/2020;
YDUQU290;1.42;09/09/2020;
YDUQV290;2.16;09/09/2020;
YDUQV330;5.15;09/09/2020;
YDUQV252;0.75;09/09/2020;
YDUQV260;1.0;09/09/2020;
YDUQV282;2.0;09/09/2020;
YDUQV280;1.67;09/09/2020;
A1BM34  ;369.96;10/09/2020;
A1DI34  ;306.11;10/09/2020;
A1MD34  ;437.0;10/09/2020;
A1MT34  ;291.9;10/09/2020;
A1PA34  ;67.91;10/09/2020;
AALL34  ;69.7;10/09/2020;
AALR3   ;12.0;10/09/2020;
AAPL34  ;63.0;10/09/2020;
ABBV34  ;477.62;10/09/2020;
ABCB4   ;13.53;10/09/2020;
ABEV3   ;12.32;10/09/2020;
ABTT34  ;138.32;10/09/2020;
ABUD34  ;304.5;10/09/2020;
ACNB34  ;1258.95;10/09/2020;
ADBE34  ;519.23;10/09/2020;
ADHM3   ;2.1;10/09/2020;
ADPR34  ;354.97;10/09/2020;
AFLT3   ;10.2;10/09/2020;
AGRO3   ;21.17;10/09/2020;
AHEB3   ;26.89;10/09/2020;
ALPA3   ;33.42;10/09/2020;
ALPA4   ;37.31;10/09/2020;
ALPK3   ;9.63;10/09/2020;
ALSO3   ;27.84;10/09/2020;
ALUP3   ;9.7;10/09/2020;
ALUP4   ;7.24;10/09/2020;
ALUP11  ;24.28;10/09/2020;
AMAR3   ;8.17;10/09/2020;
AMBP3   ;31.47;10/09/2020;
AMGN34  ;1284.0;10/09/2020;
AMZO34  ;8810.0;10/09/2020;
ANIM3   ;31.59;10/09/2020;
APER3   ;30.86;10/09/2020;
ARZZ3   ;60.21;10/09/2020;
ASML34  ;1914.15;10/09/2020;
ATOM3   ;3.07;10/09/2020;
